symbol,name,lastsale,netchange,pctchange,volume,marketCap,country,ipoyear,industry,sector,url,date
BNGO,Bionano Genomics Inc. Common Stock,$4.10,0.10,2.50%,94751,12328700.00,United States,2018,Biotechnology: Laboratory Analytical Instruments,Industrials,/market-activity/stocks/bngo,2025-04-25
BNH,Brookfield Finance Inc. 4.625% Subordinated Notes due October 16 2080,$15.60,0.44,2.902%,20146,23521632638.00,Canada,2020,Building operators,Real Estate,/market-activity/stocks/bnh,2025-04-25
BNJ,Brookfield Finance Inc. 4.50% Perpetual Subordinated Notes,$15.17,0.07,0.464%,13445,22873279944.00,Canada,2020,Building operators,Real Estate,/market-activity/stocks/bnj,2025-04-25
BNL,Broadstone Net Lease Inc. Common Stock,$16.09,-0.06,-0.372%,908269,3037770439.00,United States,2020,Real Estate Investment Trusts,Real Estate,/market-activity/stocks/bnl,2025-04-25
BNR,Burning Rock Biotech Limited American Depositary Shares,$2.94,0.03,1.031%,12043,30160654.00,China,2020,Medical Specialities,Health Care,/market-activity/stocks/bnr,2025-04-25
BNRG,Brenmiller Energy Ltd Ordinary Shares,$1.40,0.03,2.19%,28351,11332707.00,Israel,,Building Products,Industrials,/market-activity/stocks/bnrg,2025-04-25
BNS,Bank Nova Scotia Halifax Pfd 3 Ordinary Shares,$48.47,0.26,0.539%,3388396,60317812920.00,Canada,,Major Banks,Finance,/market-activity/stocks/bns,2025-04-25
BNT,Brookfield Wealth Solutions Ltd. Class A Exchangeable Limited Voting Shares,$51.04,1.03,2.06%,8916,7424600462.00,,2021,Property-Casualty Insurers,Finance,/market-activity/stocks/bnt,2025-04-25
BNTC,Benitec Biopharma Inc. Common Stock,$13.66,-0.125,-0.907%,27191,348962294.00,United States,2015,Biotechnology: Pharmaceutical Preparations,Health Care,/market-activity/stocks/bntc,2025-04-25
BNTX,BioNTech SE American Depositary Share,$114.83,10.15,9.696%,2671975,27555847423.00,Germany,2019,Biotechnology: Biological Products (No Diagnostic Substances),Health Care,/market-activity/stocks/bntx,2025-04-25
BNY,BlackRock New York Municipal Income Trust,$9.71,-0.02,-0.206%,40627,0.00,United States,,Trusts Except Educational Religious and Charitable,Finance,/market-activity/stocks/bny,2025-04-25
BNZI,Banzai International Inc. Class A Common Stock,$1.00,-0.02,-1.961%,626320,15157941.00,United States,2021,Computer Software: Prepackaged Software,Technology,/market-activity/stocks/bnzi,2025-04-25
BNZIW,Banzai International Inc. Warrant,$0.0201,-0.0026,-11.454%,15297,304675.00,United States,2021,Computer Software: Prepackaged Software,Technology,/market-activity/stocks/bnziw,2025-04-25
BOC,Boston Omaha Corporation Class A Common Stock,$15.12,-0.13,-0.852%,93224,475575922.00,United States,2022,Real Estate,Finance,/market-activity/stocks/boc,2025-04-25
BODI,The Beachbody Company Inc. Class A Common Stock,$4.70,0.80,20.513%,30863,32839755.00,United States,2021,Other Consumer Services,Consumer Discretionary,/market-activity/stocks/bodi,2025-04-25
BOE,Blackrock Enhanced Global Dividend Trust Common Shares of Beneficial Interest,$10.40,0.18,1.761%,185275,0.00,United States,2005,Trusts Except Educational Religious and Charitable,Finance,/market-activity/stocks/boe,2025-04-25
BOF,BranchOut Food Inc. Common Stock,$1.86,0.025,1.362%,36315,17827670.00,United States,2023,Packaged Foods,Consumer Staples,/market-activity/stocks/bof,2025-04-25
BOH,Bank of Hawaii Corporation Common Stock,$66.57,-0.24,-0.359%,495234,2646843371.00,United States,,Major Banks,Finance,/market-activity/stocks/boh,2025-04-25
BOH^A,Bank of Hawaii Corporation Depositary Shares Each Representing a 1/40th Interest in a Share of 4.375% Fixed Rate Non-Cumulative Perpetual Preferred Stock Series A,$15.2999,0.2221,1.473%,2256,,United States,,,,/market-activity/stocks/boh^a,2025-04-25
BOH^B,Bank of Hawaii Corporation Depositary Shares Each Representing a 1/40th Interest in a Share of 8.000% Fixed Rate Non-Cumulative Perpetual Preferred Stock Series B,$25.40,0.11,0.435%,11383,,United States,,,,/market-activity/stocks/boh^b,2025-04-25
BOKF,BOK Financial Corporation Common Stock,$89.35,1.22,1.384%,219815,5738598640.00,United States,,Major Banks,Finance,/market-activity/stocks/bokf,2025-04-25
BOLD,Boundless Bio Inc. Common Stock,$1.58,0.12,8.219%,51749,35234068.00,United States,2024,Biotechnology: Pharmaceutical Preparations,Health Care,/market-activity/stocks/bold,2025-04-25
BOLT,Bolt Biotherapeutics Inc. Common Stock,$0.372,0.011,3.047%,75078,14262367.00,United States,2021,Biotechnology: Pharmaceutical Preparations,Health Care,/market-activity/stocks/bolt,2025-04-25
BON,Bon Natural Life Limited Class A Ordinary Shares,$0.0585,-0.0015,-2.50%,20062420,232278.00,China,2021, Medicinal Chemicals and Botanical Products ,Health Care,/market-activity/stocks/bon,2025-04-25
BOOM,DMC Global Inc. Common Stock,$6.45,-0.04,-0.616%,157284,130559939.00,United States,,Industrial Specialties,Industrials,/market-activity/stocks/boom,2025-04-25
BOOT,Boot Barn Holdings Inc. Common Stock,$96.86,3.54,3.793%,1639392,2963235462.00,United States,2014,Clothing/Shoe/Accessory Stores,Consumer Discretionary,/market-activity/stocks/boot,2025-04-25
BORR,Borr Drilling Limited Common Shares,$1.81,0.01,0.556%,5148051,443317546.00,,2019,Oil & Gas Production,Energy,/market-activity/stocks/borr,2025-04-25
BOSC,B.O.S. Better Online Solutions Common Stock,$3.67,0.05,1.381%,33611,21739462.00,Israel,,Computer Communications Equipment,Telecommunications,/market-activity/stocks/bosc,2025-04-25
BOTJ,Bank of the James Financial Group Inc. Common Stock,$13.97,0.185,1.342%,3037,63470432.00,United States,,Major Banks,Finance,/market-activity/stocks/botj,2025-04-25
BOW,Bowhead Specialty Holdings Inc. Common Stock,$40.44,0.43,1.075%,234685,1320878901.00,United States,2024,Property-Casualty Insurers,Finance,/market-activity/stocks/bow,2025-04-25
BOWN,Bowen Acquisition Corp Ordinary Shares,$10.83,-3.67,-25.31%,238901,0.00,United States,2023,,,/market-activity/stocks/bown,2025-04-25
BOWNR,Bowen Acquisition Corp Rights,$0.2098,0.0292,16.168%,219176,0.00,United States,2023,,,/market-activity/stocks/bownr,2025-04-25
BOWNU,Bowen Acquisition Corp Unit,$10.00,-3.07,-23.489%,4217,0.00,United States,2023,,,/market-activity/stocks/bownu,2025-04-25
BOX,Box Inc. Class A Common Stock,$30.30,0.51,1.712%,1652306,4356812821.00,United States,2015,Computer Software: Prepackaged Software,Technology,/market-activity/stocks/box,2025-04-25
BOXL,Boxlight Corporation Class A Common Stock,$1.52,-0.03,-1.935%,16636,3387302.00,United States,2017,Other Consumer Services,Real Estate,/market-activity/stocks/boxl,2025-04-25
BP,BP p.l.c. Common Stock,$28.60,-0.27,-0.935%,12702116,76823651362.00,United Kingdom,,Integrated oil Companies,Energy,/market-activity/stocks/bp,2025-04-25
BPMC,Blueprint Medicines Corporation Common Stock,$85.81,2.40,2.877%,699038,5483774804.00,United States,2015,Biotechnology: Pharmaceutical Preparations,Health Care,/market-activity/stocks/bpmc,2025-04-25
BPOP,Popular Inc. Common Stock,$94.79,5.31,5.934%,1179074,6598021558.00,United States,,Major Banks,Finance,/market-activity/stocks/bpop,2025-04-25
BPOPM,Popular Inc. Popular Capital Trust II - 6.125% Cumulative Monthly Income Trust Preferred Securities,$25.53,0.00,0.00%,4323,1777059715.00,United States,,Major Banks,Finance,/market-activity/stocks/bpopm,2025-04-25
BPRN,Princeton Bancorp Inc. Common Stock (PA),$29.21,-0.31,-1.05%,4640,201989662.00,United States,,Major Banks,Finance,/market-activity/stocks/bprn,2025-04-25
BPT,BP Prudhoe Bay Royalty Trust Common Stock,$0.5266,-0.0035,-0.66%,85799,11269240.00,United States,,Integrated oil Companies,Energy,/market-activity/stocks/bpt,2025-04-25
BPYPM,Brookfield Property Partners L.P. 6.25% Class A Cumulative Redeemable Preferred Units Series 1,$14.61,0.11,0.759%,2664,13168636571.00,Bermuda,,Real Estate,Finance,/market-activity/stocks/bpypm,2025-04-25
BPYPN,Brookfield Property Partners L.P. 5.750% Class A Cumulative Redeemable Perpetual Preferred Units Series 3,$12.90,0.24,1.896%,10157,11627338245.00,Bermuda,,Real Estate,Finance,/market-activity/stocks/bpypn,2025-04-25
BPYPO,Brookfield Property Partners L.P. 6.375% Class A Cumulative Redeemable Perpetual Preferred Units Series 2,$14.32,0.18,1.273%,21165,12907246796.00,Bermuda,,Real Estate,Finance,/market-activity/stocks/bpypo,2025-04-25
BPYPP,Brookfield Property Partners L.P. 6.50% Class A Cumulative Redeemable Perpetual Preferred Units,$14.45,0.28,1.976%,39796,13024421523.00,Bermuda,,Real Estate,Finance,/market-activity/stocks/bpypp,2025-04-25
BQ,Boqii Holding Limited American Depositary Shares (each representing one hundred fifty (150) Class A Ordinary Shares),$2.10,0.17,8.808%,35219,2250213.00,,,Other Specialty Stores,Consumer Discretionary,/market-activity/stocks/bq,2025-04-25
BR,Broadridge Financial Solutions Inc. Common Stock,$236.26,1.26,0.536%,442817,27646834991.00,United States,,Business Services,Consumer Discretionary,/market-activity/stocks/br,2025-04-25
BRAG,Bragg Gaming Group Inc. Common Shares,$3.89,0.12,3.183%,21769,97041014.00,Canada,,Office Equipment/Supplies/Services,Technology,/market-activity/stocks/brag,2025-04-25
BRBR,BellRing Brands Inc. Common Stock ,$73.93,-1.42,-1.885%,1678613,9483972466.00,United States,2022,Packaged Foods,Consumer Staples,/market-activity/stocks/brbr,2025-04-25
BRBS,Blue Ridge Bankshares Inc. Common Stock,$3.35,0.17,5.346%,180589,294095974.00,United States,,Major Banks,Finance,/market-activity/stocks/brbs,2025-04-25
BRC,Brady Corporation Common Stock,$68.31,0.38,0.559%,160644,3263867443.00,United States,,Miscellaneous manufacturing industries,Consumer Discretionary,/market-activity/stocks/brc,2025-04-25
BRCC,BRC Inc. Class A Common Stock,$2.30,0.11,5.023%,507031,489998875.00,United States,2022,Beverages (Production/Distribution),Consumer Staples,/market-activity/stocks/brcc,2025-04-25
BRDG,Bridge Investment Group Holdings Inc. Class A Common Stock,$8.89,0.22,2.537%,130500,1100981045.00,United States,2021,Investment Managers,Finance,/market-activity/stocks/brdg,2025-04-25
BREA,Brera Holdings PLC Class B Ordinary Shares,$0.6978,0.0413,6.291%,142681,8879505.00,Ireland,2023,Services-Misc. Amusement & Recreation,Consumer Discretionary,/market-activity/stocks/brea,2025-04-25
BRFH,Barfresh Food Group Inc. Common Stock,$2.395,-0.1028,-4.116%,5129,37865142.00,United States,,Packaged Foods,Consumer Staples,/market-activity/stocks/brfh,2025-04-25
BRFS,BRF S.A.,$3.75,-0.02,-0.531%,2877198,6294960251.00,Brazil,,Meat/Poultry/Fish,Consumer Staples,/market-activity/stocks/brfs,2025-04-25
BRIA,BrilliA Inc Class A Ordinary Shares,$1.91,-0.03,-1.546%,8538,58493750.00,,2024,Apparel,Consumer Discretionary,/market-activity/stocks/bria,2025-04-25
BRID,Bridgford Foods Corporation Common Stock,$8.07,0.1572,1.987%,621,73250034.00,United States,,Specialty Foods,Consumer Staples,/market-activity/stocks/brid,2025-04-25
BRK/A,Berkshire Hathaway Inc.,$788799.00,8799.00,1.128%,477,1160223940326.00,United States,,,,/market-activity/stocks/brk/a,2025-04-25
BRK/B,Berkshire Hathaway Inc.,$526.81,6.02,1.156%,4294462,1162306893357.00,United States,,,,/market-activity/stocks/brk/b,2025-04-25
BRKL,Brookline Bancorp Inc. Common Stock,$10.20,0.13,1.291%,539730,908866971.00,United States,,Savings Institutions,Finance,/market-activity/stocks/brkl,2025-04-25
BRKR,Bruker Corporation Common Stock,$37.89,0.93,2.516%,2186521,5748108816.00,United States,,Biotechnology: Laboratory Analytical Instruments,Industrials,/market-activity/stocks/brkr,2025-04-25
BRLS,Borealis Foods Inc. Class A Common Shares,$6.06,0.00,0.00%,278,129556073.00,Kazakhstan,2021,Packaged Foods,Consumer Staples,/market-activity/stocks/brls,2025-04-25
BRLSW,Borealis Foods Inc. Warrant,$0.1201,0.0001,0.083%,102,2567605.00,Kazakhstan,2021,Packaged Foods,Consumer Staples,/market-activity/stocks/brlsw,2025-04-25
BRLT,Brilliant Earth Group Inc. Class A Common Stock,$1.50,-0.02,-1.316%,17699,149083332.00,United States,2021,Consumer Specialties,Consumer Discretionary,/market-activity/stocks/brlt,2025-04-25
BRN,Barnwell Industries Inc. Common Stock,$1.40,-0.03,-2.098%,19558,14074948.00,United States,1965,Oil & Gas Production,Energy,/market-activity/stocks/brn,2025-04-25
BRNS,Barinthus Biotherapeutics plc American Depositary Shares,$0.8159,0.0606,8.023%,38578,32912912.00,United Kingdom,2021,Biotechnology: Pharmaceutical Preparations,Health Care,/market-activity/stocks/brns,2025-04-25
BRO,Brown & Brown Inc. Common Stock,$118.20,0.64,0.544%,1933155,33797159800.00,United States,,Specialty Insurers,Finance,/market-activity/stocks/bro,2025-04-25
BROG,Brooge Energy Limited Ordinary Shares,$1.285,0.045,3.629%,6513,140820391.00,United Kingdom,2018,Integrated oil Companies,Energy,/market-activity/stocks/brog,2025-04-25
BROS,Dutch Bros Inc. Class A Common Stock,$61.11,2.43,4.141%,1879819,9423433817.00,United States,2021,Restaurants,Consumer Discretionary,/market-activity/stocks/bros,2025-04-25
BRSP,BrightSpire Capital Inc. Class A Common Stock,$4.66,0.03,0.648%,465344,604332962.00,United States,2018,Real Estate Investment Trusts,Real Estate,/market-activity/stocks/brsp,2025-04-25
BRT,BRT Apartments Corp. (MD) Common Stock,$15.75,-0.04,-0.253%,22787,298143437.00,United States,,Real Estate Investment Trusts,Real Estate,/market-activity/stocks/brt,2025-04-25
BRTX,BioRestorative Therapies Inc. Common Stock (NV),$1.73,0.00,0.00%,24668,12983269.00,United States,,Managed Health Care,Health Care,/market-activity/stocks/brtx,2025-04-25
BRW,Saba Capital Income & Opportunities Fund SBI,$7.41,0.11,1.507%,132436,0.00,United States,,Trusts Except Educational Religious and Charitable,Finance,/market-activity/stocks/brw,2025-04-25
BRX,Brixmor Property Group Inc. Common Stock,$25.76,0.07,0.272%,2156089,7880816975.00,United States,2013,Real Estate Investment Trusts,Real Estate,/market-activity/stocks/brx,2025-04-25
BRY,Berry Corporation (bry) Common Stock,$2.44,-0.01,-0.408%,830166,188407013.00,United States,2018,Oil & Gas Production,Energy,/market-activity/stocks/bry,2025-04-25
BRZE,Braze Inc. Class A Common Stock,$28.34,0.41,1.468%,1290809,2965284682.00,United States,2021,Computer Software: Prepackaged Software,Technology,/market-activity/stocks/brze,2025-04-25
BSAC,Banco Santander - Chile ADS,$23.72,-1.12,-4.509%,541468,11174855319.00,Chile,,Commercial Banks,Finance,/market-activity/stocks/bsac,2025-04-25
BSBK,Bogota Financial Corp. Common Stock,$7.19,0.16,2.276%,22643,93895468.00,United States,2020,Banks,Finance,/market-activity/stocks/bsbk,2025-04-25
BSBR,Banco Santander Brasil SA American Depositary Shares each representing one unit,$4.81,0.00,0.00%,329167,35880810329.00,Brazil,2009,Commercial Banks,Finance,/market-activity/stocks/bsbr,2025-04-25
BSET,Bassett Furniture Industries Incorporated Common Stock,$17.87,0.19,1.075%,29485,155542535.00,United States,,Home Furnishings,Consumer Discretionary,/market-activity/stocks/bset,2025-04-25
BSGM,BioSig Technologies Inc. Common Stock,$0.64,0.07,12.281%,143866,15521588.00,United States,,Biotechnology: Electromedical & Electrotherapeutic Apparatus,Health Care,/market-activity/stocks/bsgm,2025-04-25
BSII,Black Spade Acquisition II Co Class A Ordinary Share,$10.17,0.02,0.197%,472706,0.00,Hong Kong,2024,,,/market-activity/stocks/bsii,2025-04-25
BSIIU,Black Spade Acquisition II Co Unit,$10.65,0.00,0.00%,11,0.00,Hong Kong,2024,Blank Checks,Finance,/market-activity/stocks/bsiiu,2025-04-25
BSL,Blackstone Senior Floating Rate 2027 Term Fund Common Shares of Beneficial Interest,$14.01,0.16,1.155%,34116,0.00,United States,2010,Trusts Except Educational Religious and Charitable,Finance,/market-activity/stocks/bsl,2025-04-25
BSLK,Bolt Projects Holdings Inc. Common Stock,$7.13,1.82,34.275%,568397,245143888.00,United States,2021,Major Chemicals,Industrials,/market-activity/stocks/bslk,2025-04-25
BSM,Black Stone Minerals L.P. Common units representing limited partner interests,$14.47,0.00,0.00%,193370,3268035536.00,United States,2015,Oil & Gas Production,Energy,/market-activity/stocks/bsm,2025-04-25
BSRR,Sierra Bancorp Common Stock,$26.46,0.00,0.00%,48087,369493685.00,United States,,Major Banks,Finance,/market-activity/stocks/bsrr,2025-04-25
BST,BlackRock Science and Technology Trust Common Shares of Beneficial Interest,$32.30,0.86,2.735%,105969,715697909.00,United States,2014,Finance Companies,Finance,/market-activity/stocks/bst,2025-04-25
BSTZ,BlackRock Science and Technology Term Trust Common Shares of Beneficial Interest,$17.02,0.41,2.468%,184850,377126267.00,United States,2019,Trusts Except Educational Religious and Charitable,Finance,/market-activity/stocks/bstz,2025-04-25
BSVN,Bank7 Corp. Common stock,$35.74,-0.08,-0.223%,25020,337679990.00,United States,2018,Major Banks,Finance,/market-activity/stocks/bsvn,2025-04-25
BSX,Boston Scientific Corporation Common Stock,$98.92,3.87,4.072%,12865357,145983970048.00,United States,,Medical/Dental Instruments,Health Care,/market-activity/stocks/bsx,2025-04-25
BSY,Bentley Systems Incorporated Class B Common Stock,$43.42,0.12,0.277%,1461161,13160750670.00,United States,2020,Computer Software: Prepackaged Software,Technology,/market-activity/stocks/bsy,2025-04-25
BTA,BlackRock Long-Term Municipal Advantage Trust Common Shares of Beneficial Interest,$8.96,0.05,0.561%,63144,0.00,United States,2006,Trusts Except Educational Religious and Charitable,Finance,/market-activity/stocks/bta,2025-04-25
BTAI,BioXcel Therapeutics Inc. Common Stock,$1.69,0.01,0.595%,53266,9271404.00,United States,2018,Biotechnology: Pharmaceutical Preparations,Health Care,/market-activity/stocks/btai,2025-04-25
BTBD,BT Brands Inc. Common Stock,$1.10,-0.03,-2.655%,2686,6770196.00,United States,2021,Restaurants,Consumer Discretionary,/market-activity/stocks/btbd,2025-04-25
BTBT,Bit Digital Inc. Ordinary Shares,$1.93,0.08,4.324%,15949250,352099587.00,United States,2018,Finance: Consumer Services,Finance,/market-activity/stocks/btbt,2025-04-25
