symbol,name,lastsale,netchange,pctchange,volume,marketCap,country,ipoyear,industry,sector,url,date
DMF,BNY Mellon Municipal Income Inc. Common Stock,$6.91,0.035,0.509%,15832,430429801,United States,1988,Finance/Investors Services,Finance,/market-activity/stocks/dmf,2025-04-24
DMLP,Dorchester Minerals L.P. Common Units Representing Limited Partnership Interests,$29.33,0.13,0.445%,81064,1388475043,United States,NA,Oil & Gas Production,Energy,/market-activity/stocks/dmlp,2025-04-24
DMN,Damon Inc. Common Stock,$0.0041,2e-4,5.128%,352527067,90327,United Kingdom,NA,EDP Services,Technology,/market-activity/stocks/dmn,2025-04-24
DMO,Western Asset Mortgage Opportunity Fund Inc. Common Stock,$11.45,0.02,0.175%,51128,0,United States,2010,Trusts Except Educational Religious and Charitable,Finance,/market-activity/stocks/dmo,2025-04-24
DMRC,Digimarc Corporation Common Stock,$12.36,0.72,6.186%,293792,266340436,United States,NA,EDP Services,Technology,/market-activity/stocks/dmrc,2025-04-24
DMYY,dMY Squared Technology Group Inc. Class A Common Stock,$11.425,0.255,2.283%,76826,0,NA,2022,Blank Checks,Finance,/market-activity/stocks/dmyy,2025-04-24
DNA,Ginkgo Bioworks Holdings Inc. Class A Common Stock,$7.60,0.06,0.796%,1449460,441055360,United States,2021,Biotechnology: Biological Products (No Diagnostic Substances),Health Care,/market-activity/stocks/dna,2025-04-24
DNB,Dun & Bradstreet Holdings Inc. Common Stock,$9.14,0.35,3.982%,44605712,4035459613,United States,2020,Finance: Consumer Services,Finance,/market-activity/stocks/dnb,2025-04-24
DNLI,Denali Therapeutics Inc. Common Stock,$14.87,0.27,1.849%,1479888,2159352864,United States,2017,Biotechnology: Biological Products (No Diagnostic Substances),Health Care,/market-activity/stocks/dnli,2025-04-24
DNN,Denison Mines Corp Ordinary Shares (Canada),$1.36,0.07,5.426%,56137607,1218211977,Canada,NA,Other Metals and Minerals,Basic Materials,/market-activity/stocks/dnn,2025-04-24
DNOW,DNOW Inc. Common Stock,$15.48,-0.04,-0.258%,827303,1636041107,United States,2014,Metal Fabrications,Industrials,/market-activity/stocks/dnow,2025-04-24
DNP,DNP Select Income Fund Inc. Common Stock,$9.47,-0.01,-0.105%,364693,0,United States,1987,Investment Managers,Finance,/market-activity/stocks/dnp,2025-04-24
DNTH,Dianthus Therapeutics Inc. Common Stock,$21.56,-0.31,-1.417%,247843,692618859,United States,2018,Biotechnology: Pharmaceutical Preparations,Health Care,/market-activity/stocks/dnth,2025-04-24
DNUT,Krispy Kreme Inc. Common Stock,$4.48,0.195,4.551%,8499031,762944000,United States,2021,Food Chains,Consumer Staples,/market-activity/stocks/dnut,2025-04-24
DOC,Healthpeak Properties Inc. Common Stock,$18.82,0.01,0.053%,4721781,13165806468,United States,NA,Real Estate Investment Trusts,Real Estate,/market-activity/stocks/doc,2025-04-24
DOCN,DigitalOcean Holdings Inc. Common Stock,$28.25,1.57,5.885%,1208774,2600915322,United States,2021,Computer Software: Programming Data Processing,Technology,/market-activity/stocks/docn,2025-04-24
DOCS,Doximity Inc. Class A Common Stock,$54.22,1.82,3.473%,2775803,10173683887,United States,2021,EDP Services,Technology,/market-activity/stocks/docs,2025-04-24
DOCU,DocuSign Inc. Common Stock,$78.01,3.81,5.135%,1645786,15796223057,United States,1989,Computer Software: Prepackaged Software,Technology,/market-activity/stocks/docu,2025-04-24
DOGZ,Dogness (International) Corporation Class A Common Stock,$16.85,0.45,2.744%,331660,214511587,China,2017,Miscellaneous manufacturing industries,Consumer Discretionary,/market-activity/stocks/dogz,2025-04-24
DOLE,Dole plc Ordinary Shares,$14.60,0.13,0.898%,606639,1389015296,Ireland,2021,Farming/Seeds/Milling,Consumer Staples,/market-activity/stocks/dole,2025-04-24
DOMH,Dominari Holdings Inc. Common Stock,$4.53,0.16,3.661%,249163,66336853,United States,NA,Biotechnology: Pharmaceutical Preparations,Health Care,/market-activity/stocks/domh,2025-04-24
DOMO,Domo Inc. Class B Common Stock,$6.83,0.09,1.335%,416649,272787372,United States,2018,Computer Software: Prepackaged Software,Technology,/market-activity/stocks/domo,2025-04-24
DOOO,BRP Inc. (Recreational Products) Common Subordinate Voting Shares,$33.46,0.58,1.764%,241701,2442919853,Canada,NA,Industrial Specialties,Consumer Discretionary,/market-activity/stocks/dooo,2025-04-24
DORM,Dorman Products Inc. Common Stock,$111.46,0.93,0.841%,216545,3408620901,United States,NA,Auto Parts:O.E.M.,Consumer Discretionary,/market-activity/stocks/dorm,2025-04-24
DOUG,Douglas Elliman Inc. Common Stock,$1.59,0.01,0.633%,359389,141093162,United States,2021,Real Estate,Finance,/market-activity/stocks/doug,2025-04-24
DOV,Dover Corporation Common Stock,$166.35,2.79,1.706%,2070253,22827446787,United States,NA,Industrial Machinery/Components,Industrials,/market-activity/stocks/dov,2025-04-24
DOW,Dow Inc. Common Stock,$29.00,0,0.00%,10727023,20411125999,United States,2019,Major Chemicals,Industrials,/market-activity/stocks/dow,2025-04-24
DOX,Amdocs Limited Ordinary Shares,$84.96,1.05,1.251%,474250,9591182317,Guernsey,NA,EDP Services,Technology,/market-activity/stocks/dox,2025-04-24
DOYU,DouYu International Holdings Limited ADS,$6.69,0.19,2.923%,64560,211641990,China,2019,Computer Software: Programming Data Processing,Technology,/market-activity/stocks/doyu,2025-04-24
DPG,Duff & Phelps Utility and Infrastructure Fund Inc.,$12.11,0.07,0.581%,112336,0,United States,2011,Trusts Except Educational Religious and Charitable,Finance,/market-activity/stocks/dpg,2025-04-24
DPRO,Draganfly Inc. Common Shares,$2.52,-0.03,-1.176%,38763,10654043,Canada,NA,Aerospace,Industrials,/market-activity/stocks/dpro,2025-04-24
DPZ,Domino's Pizza Inc Common Stock,$485.88,-0.26,-0.053%,581385,16664086427,United States,2004,Food Distributors,Consumer Discretionary,/market-activity/stocks/dpz,2025-04-24
DQ,DAQO New Energy Corp. American Depositary Shares each representing five ordinary shares,$13.95,0.14,1.014%,632711,920803941,China,2010,Semiconductors,Technology,/market-activity/stocks/dq,2025-04-24
DRCT,Direct Digital Holdings Inc. Class A Common Stock,$0.558,0.0119,2.179%,573995,9922355,United States,2022,Advertising,Consumer Discretionary,/market-activity/stocks/drct,2025-04-24
DRD,DRDGOLD Limited American Depositary Shares,$15.46,-0.67,-4.154%,849416,1336654146,South Africa,NA,Precious Metals,Basic Materials,/market-activity/stocks/drd,2025-04-24
DRDB,Roman DBDR Acquisition Corp. II Ordinary shares,$10.02,0.02,0.20%,9179,0,United States,2025,NA,NA,/market-activity/stocks/drdb,2025-04-24
DRDBW,Roman DBDR Acquisition Corp. II Warrants,$0.30,-0.02,-6.25%,13237,0,United States,2025,NA,NA,/market-activity/stocks/drdbw,2025-04-24
DRH,Diamondrock Hospitality Company Common Stock,$7.04,0.04,0.571%,2161691,1464950524,United States,2005,Real Estate Investment Trusts,Real Estate,/market-activity/stocks/drh,2025-04-24
DRH^A,Diamondrock Hospitality Company 8.250% Series A Cumulative Redeemable Preferred Stock,$24.96,0.05,0.201%,11570,NA,United States,NA,NA,NA,/market-activity/stocks/drh^a,2025-04-24
DRI,Darden Restaurants Inc. Common Stock,$201.77,-0.88,-0.434%,945204,23612385655,United States,NA,Restaurants,Consumer Discretionary,/market-activity/stocks/dri,2025-04-24
DRIO,DarioHealth Corp. Common Stock,$0.80,0.02,2.564%,228455,33253613,Israel,NA,Medical/Dental Instruments,Health Care,/market-activity/stocks/drio,2025-04-24
DRMA,Dermata Therapeutics Inc. Common Stock,$0.7924,0.0788,11.043%,448887,4303245,United States,2021,Biotechnology: Pharmaceutical Preparations,Health Care,/market-activity/stocks/drma,2025-04-24
DRMAW,Dermata Therapeutics Inc. Warrant,$0.0215,-0.0083,-27.852%,6800,116759,United States,2021,Biotechnology: Pharmaceutical Preparations,Health Care,/market-activity/stocks/drmaw,2025-04-24
DRRX,DURECT Corporation Common Stock,$0.6987,-0.0326,-4.458%,131582,21689032,United States,2000,Biotechnology: Pharmaceutical Preparations,Health Care,/market-activity/stocks/drrx,2025-04-24
DRS,Leonardo DRS Inc. Common Stock,$35.94,0.8,2.277%,1145917,9529767702,Israel,NA,Industrial Machinery/Components,Industrials,/market-activity/stocks/drs,2025-04-24
DRTS,Alpha Tau Medical Ltd. Ordinary Shares,$2.67,0.05,1.908%,19595,187916122,Israel,NA,Medical/Dental Instruments,Health Care,/market-activity/stocks/drts,2025-04-24
DRTSW,Alpha Tau Medical Ltd. Warrant,$0.23,0.01,4.545%,200,16187531,Israel,NA,Medical/Dental Instruments,Health Care,/market-activity/stocks/drtsw,2025-04-24
DRUG,Bright Minds Biosciences Inc. Common Stock,$34.10,0.6,1.791%,37646,238324525,Canada,NA,Biotechnology: Pharmaceutical Preparations,Health Care,/market-activity/stocks/drug,2025-04-24
DRVN,Driven Brands Holdings Inc. Common Stock,$15.98,0.13,0.82%,498945,2618109507,United States,2021,Automotive Aftermarket,Consumer Discretionary,/market-activity/stocks/drvn,2025-04-24
DSGN,Design Therapeutics Inc. Common Stock,$4.07,0.11,2.778%,97159,231024099,United States,2021,Biotechnology: Pharmaceutical Preparations,Health Care,/market-activity/stocks/dsgn,2025-04-24
DSGR,Distribution Solutions Group Inc. Common Stock,$26.35,0.5,1.934%,60602,1226827358,United States,NA,Industrial Specialties,Consumer Discretionary,/market-activity/stocks/dsgr,2025-04-24
DSGX,Descartes Systems Group Inc. (The) Common Stock,$103.22,2.78,2.768%,214276,8836248120,Canada,NA,Computer Software: Prepackaged Software,Technology,/market-activity/stocks/dsgx,2025-04-24
DSL,DoubleLine Income Solutions Fund Common Shares of Beneficial Interests,$11.66,0.1,0.865%,436361,1189283014,United States,2013,Trusts Except Educational Religious and Charitable,Finance,/market-activity/stocks/dsl,2025-04-24
DSM,BNY Mellon Strategic Municipal Bond Fund Inc. Common Stock,$5.44,0.03,0.555%,283767,0,United States,1989,Investment Managers,Finance,/market-activity/stocks/dsm,2025-04-24
DSP,Viant Technology Inc. Class A Common Stock,$12.85,0.83,6.905%,272839,810497829,United States,2021,Computer Software: Programming Data Processing,Technology,/market-activity/stocks/dsp,2025-04-24
DSS,DSS Inc. Common Stock,$0.92,-0.02,-2.128%,17950,8365117,United States,NA,Containers/Packaging,Consumer Discretionary,/market-activity/stocks/dss,2025-04-24
DSU,Blackrock Debt Strategies Fund Inc. Common Stock,$10.04,0.08,0.803%,107325,0,United States,1998,Finance Companies,Finance,/market-activity/stocks/dsu,2025-04-24
DSWL,Deswell Industries Inc. Common Shares,$2.24,0.024,1.083%,1504,35694935,Macau,1995,Plastic Products,Industrials,/market-activity/stocks/dswl,2025-04-24
DSX,Diana Shipping inc. common stock,$1.46,0,0.00%,309028,169021077,Greece,2005,Marine Transportation,Consumer Discretionary,/market-activity/stocks/dsx,2025-04-24
DSX^B,Diana Shipping Inc. Perpetual Preferred Shares Series B (Marshall Islands),$26.034,0.164,0.634%,1000,NA,Greece,NA,NA,NA,/market-activity/stocks/dsx^b,2025-04-24
DSY,Big Tree Cloud Holdings Limited Ordinary Shares,$1.26,-0.16,-11.268%,59923,71921488,China,NA,Containers/Packaging,Consumer Discretionary,/market-activity/stocks/dsy,2025-04-24
DSYWW,Big Tree Cloud Holdings Limited Warrants,$0.018,-2e-4,-1.099%,6651,1027450,China,NA,Containers/Packaging,Consumer Discretionary,/market-activity/stocks/dsyww,2025-04-24
DT,Dynatrace Inc. Common Stock,$44.01,1.11,2.587%,2322871,13174394952,United States,2019,Computer Software: Prepackaged Software,Technology,/market-activity/stocks/dt,2025-04-24
DTB,DTE Energy Company 2020 Series G 4.375% Junior Subordinated Debentures due 2080,$17.47,0.23,1.334%,7177,3620524553,United States,2020,Electric Utilities: Central,Utilities,/market-activity/stocks/dtb,2025-04-24
DTCK,Davis Commodities Limited Ordinary Shares,$0.60,0.052,9.489%,65893,14700375,Singapore,2023,Farming/Seeds/Milling,Industrials,/market-activity/stocks/dtck,2025-04-24
DTE,DTE Energy Company Common Stock,$136.16,0.36,0.265%,2383790,28218123822,United States,NA,Electric Utilities: Central,Utilities,/market-activity/stocks/dte,2025-04-24
DTF,DTF Tax-Free Income 2028 Term Fund Inc. Common Stock,$11.13,0.08,0.724%,5714,78239081,United States,1991,Investment Managers,Finance,/market-activity/stocks/dtf,2025-04-24
DTG,DTE Energy Company 2021 Series E 4.375% Junior Subordinated Debentures,$17.52,0.16,0.922%,16508,3630886673,United States,2021,Electric Utilities: Central,Utilities,/market-activity/stocks/dtg,2025-04-24
DTI,Drilling Tools International Corporation Common Stock,$1.88,0,0.00%,35697,66914346,United States,2021,Metal Fabrications,Industrials,/market-activity/stocks/dti,2025-04-24
DTIL,Precision BioSciences Inc. Common Stock,$5.68,0.36,6.767%,187201,59537368,United States,2019,Biotechnology: Biological Products (No Diagnostic Substances),Health Care,/market-activity/stocks/dtil,2025-04-24
DTM,DT Midstream Inc. Common Stock,$96.92,1.32,1.381%,821684,9823669115,United States,2021,Natural Gas Distribution,Utilities,/market-activity/stocks/dtm,2025-04-24
DTSS,Datasea Inc. Common Stock,$1.91,0.02,1.058%,103519,14304758,China,NA,Computer Software: Prepackaged Software,Technology,/market-activity/stocks/dtss,2025-04-24
DTST,Data Storage Corporation Common Stock,$3.72,0.08,2.198%,13663,26389981,United States,NA,EDP Services,Technology,/market-activity/stocks/dtst,2025-04-24
DTSTW,Data Storage Corporation Warrant,$0.293,-0.007,-2.333%,1110,2078566,United States,NA,EDP Services,Technology,/market-activity/stocks/dtstw,2025-04-24
DTW,DTE Energy Company 2017 Series E 5.25% Junior Subordinated Debentures due 2077,$21.23,0.2343,1.116%,13911,4399755940,United States,2017,Electric Utilities: Central,Utilities,/market-activity/stocks/dtw,2025-04-24
DUK,Duke Energy Corporation (Holding Company) Common Stock,$121.42,-1.11,-0.906%,4036146,94277895591,United States,NA,Power Generation,Utilities,/market-activity/stocks/duk,2025-04-24
DUK^A,Duke Energy Corporation Depositary Shares each representing a 1/1000th interest in a share of 5.75% Series A Cumulative Redeemable Perpetual Preferred Stock,$24.87,0.15,0.607%,55098,NA,United States,NA,NA,NA,/market-activity/stocks/duk^a,2025-04-24
DUKB,Duke Energy Corporation 5.625% Junior Subordinated Debentures due 2078,$24.52,0.09,0.368%,19726,19038823916,United States,2018,Power Generation,Utilities,/market-activity/stocks/dukb,2025-04-24
DUO,Fangdd Network Group Ltd. Class A Ordinary Shares,$0.2368,0.0088,3.86%,2087160,1508416,China,2019,Real Estate,Finance,/market-activity/stocks/duo,2025-04-24
DUOL,Duolingo Inc. Class A Common Stock,$370.00,33.66,10.008%,1104450,16739836740,United States,2021,Computer Software: Prepackaged Software,Technology,/market-activity/stocks/duol,2025-04-24
DUOT,Duos Technologies Group Inc. Common Stock,$6.14,0.24,4.068%,120485,70760706,United States,NA,Computer Software: Prepackaged Software,Technology,/market-activity/stocks/duot,2025-04-24
DV,DoubleVerify Holdings Inc. Common Stock,$12.69,0.21,1.683%,1644593,2106688790,United States,2021,Computer Software: Programming Data Processing,Technology,/market-activity/stocks/dv,2025-04-24
DVA,DaVita Inc. Common Stock,$138.93,3.96,2.934%,917712,11114400000,United States,NA,Misc Health and Biotechnology Services,Health Care,/market-activity/stocks/dva,2025-04-24
DVAX,Dynavax Technologies Corporation Common Stock,$10.77,0.05,0.466%,2406343,1336242828,United States,2004,Biotechnology: Pharmaceutical Preparations,Health Care,/market-activity/stocks/dvax,2025-04-24
DVLT,Datavault AI Inc. Common Stock,$0.733,-0.0356,-4.632%,274438,47060531,United States,2018,Semiconductors,Technology,/market-activity/stocks/dvlt,2025-04-24
DVN,Devon Energy Corporation Common Stock,$31.08,-0.12,-0.385%,9337967,20170920000,United States,1985,Oil & Gas Production,Energy,/market-activity/stocks/dvn,2025-04-24
DVS,Dolly Varden Silver Corporation Common Shares,$2.76,0.2201,8.666%,348306,0,NA,2025,NA,NA,/market-activity/stocks/dvs,2025-04-24
DWSN,Dawson Geophysical Company Common Stock,$1.20,0.0224,1.902%,7744,37180124,United States,NA,Oil & Gas Production,Energy,/market-activity/stocks/dwsn,2025-04-24
DWTX,Dogwood Therapeutics Inc. Common Stock,$5.87,0.41,7.509%,1234754,11218321,United States,2020,Biotechnology: Pharmaceutical Preparations,Health Care,/market-activity/stocks/dwtx,2025-04-24
DX,Dynex Capital Inc. Common Stock,$11.86,0.05,0.423%,5231634,1072955615,United States,NA,Real Estate Investment Trusts,Real Estate,/market-activity/stocks/dx,2025-04-24
DX^C,Dynex Capital Inc. 6.900% Series C Fixed-to-Floating Rate Cumulative Redeemable Preferred Stock,$25.44,-0.06,-0.235%,7680,NA,United States,NA,NA,NA,/market-activity/stocks/dx^c,2025-04-24
DXC,DXC Technology Company Common Stock,$15.16,0.63,4.336%,1536424,2744696185,United States,NA,EDP Services,Technology,/market-activity/stocks/dxc,2025-04-24
DXCM,DexCom Inc. Common Stock,$66.86,0.53,0.799%,4522417,26127017123,United States,2005,Medical/Dental Instruments,Health Care,/market-activity/stocks/dxcm,2025-04-24
DXF,Eason Technology Limited American Depositary Shares (each representing sixty-thousand (60000) Ordinary Shares),$7.10,-0.67,-8.623%,168982,1771194,NA,NA,Finance: Consumer Services,Finance,/market-activity/stocks/dxf,2025-04-24
DXLG,Destination XL Group Inc. Common Stock,$0.9904,0.0503,5.35%,429854,53011025,United States,NA,Clothing/Shoe/Accessory Stores,Consumer Discretionary,/market-activity/stocks/dxlg,2025-04-24
DXPE,DXP Enterprises Inc. Common Stock,$80.90,1.72,2.172%,105754,1269732619,United States,NA,Industrial Machinery/Components,Industrials,/market-activity/stocks/dxpe,2025-04-24
DXR,Daxor Corporation Common Stock,$7.77,-0.03,-0.385%,18347,37606800,United States,NA,Medical/Dental Instruments,Health Care,/market-activity/stocks/dxr,2025-04-24
DXST,Decent Holding Inc Ordinary Shares,$1.0299,-0.0527,-4.868%,16945,16735875,China,2025,Miscellaneous,Industrials,/market-activity/stocks/dxst,2025-04-24
DXYZ,Destiny Tech100 Inc. Common Stock,$31.90,1.49,4.90%,508038,0,NA,2024,NA,NA,/market-activity/stocks/dxyz,2025-04-24
